12	73099402	73139666	2	2	0	0	2	14
12	73188266	73219020	0	0	1	1	0	26
12	75459790	75462301	2	2	1	1	0	44
12	76315102	76317606	1	1	1	1	0	5
12	76773394	76775593	1	1	1	4	0	63
12	80953656	80953681	1	1	0	1	0	66
12	80953781	80955919	2	2	1	4	0	36
12	81179724	81183987	1	1	1	1	0	7
12	81359345	81474586	2	2	1	1	0	18
12	81472172	81474586	2	2	1	6	0	9
12	81472352	81474586	2	2	1	10	0	38
12	81474650	81480930	2	2	1	22	0	63
12	81481003	81484896	2	2	1	8	0	10
12	83672885	83674338	1	1	1	7	0	22
12	84307898	84308344	1	1	1	1	0	50
12	84308433	84310918	1	1	1	1	0	12
12	84382373	84384218	2	2	1	1	0	37
12	85272828	85279990	2	2	1	1	0	19
12	87161554	87162039	1	1	1	1	0	6
12	87162093	87162987	1	1	1	1	0	50
12	87163038	87163703	1	1	1	1	0	42
12	87444027	87447563	1	1	1	9	0	38
12	100120139	100120992	1	1	1	30	0	53
12	100205720	100206097	1	1	1	2	0	2
12	100206234	100206399	1	1	1	8	0	26
12	100867256	100871303	1	1	1	2	0	20
12	101968211	101969492	2	2	0	14	0	68
12	102476921	102479597	1	1	1	1	0	55
12	103418218	103418961	2	2	1	2	0	11
12	103617029	103624331	2	2	1	7	0	40
12	103624483	103626609	2	2	1	1	0	31
12	103646673	103646812	1	1	0	1	0	29
12	103647032	103648577	2	2	1	8	0	35
12	103728188	103821863	2	2	0	2	0	25
12	103728238	103817851	1	1	0	0	4	64
12	103728265	103744056	2	2	0	0	1	21
12	103728411	103729275	1	1	0	1	0	74
12	103728434	103729230	2	2	1	146	1	74
12	103729382	103730249	2	2	1	103	2	64
12	103732593	103738096	2	2	1	1	0	25
12	103763703	103947041	2	2	0	0	5	54
12	103763733	103764760	1	1	0	1	0	30
12	103763872	103764667	2	2	1	140	1	63
12	103764819	103765699	2	2	1	47	0	67
12	103817852	103853669	1	1	0	0	6	43
12	103818048	103818848	2	2	0	1	0	54
12	103853405	103894776	2	2	0	0	1	16
12	103853418	103894783	2	2	0	0	2	49
12	103853683	103853711	1	1	0	5	0	25
12	103853706	103895046	0	0	0	0	4	36
12	103853867	103854667	2	2	1	88	4	65
12	103854819	103855703	2	2	1	71	1	69
12	103895035	103918758	2	2	0	0	1	21
12	103895204	103896004	2	2	1	220	12	75
12	103895204	103948013	2	2	0	2	3	73
12	103896041	103896069	0	0	0	8	0	36
12	103896156	103897040	2	2	1	86	2	69
12	103935687	103936167	2	4	0	3	0	29
12	103936266	103939980	2	2	0	3	0	23
12	103947210	103948013	2	2	1	247	0	63
12	103948165	103949046	2	2	1	65	1	67
12	104344239	104392750	2	2	0	0	1	44
12	104344281	104345232	1	1	1	87	0	61
12	104345424	104345542	2	2	0	1	0	65
12	104345706	104394213	2	2	0	0	2	30
12	104392793	104393732	1	1	1	2	0	25
12	111539688	111539800	1	1	1	10	0	30
12	111539883	111540129	1	1	1	10	0	36
12	113153665	113153774	1	1	1	2	0	44
13	3564914	3564995	1	1	1	9	0	55
13	4198644	4203366	1	1	1	4	4	64
13	4270244	4272195	2	2	1	0	4	67
13	4449479	4454463	1	1	1	28	0	43
13	4454547	4457148	1	1	1	30	6	60
13	12188348	12229288	2	2	0	5	0	13
13	12437943	12438588	1	1	1	5	0	26
13	12810287	12848316	1	1	0	0	1	13
13	13022199	13064357	1	1	0	0	1	13
13	14620807	14623597	1	1	1	6	0	52
13	14623672	14625202	1	1	1	6	0	16
13	22408016	22458485	2	2	0	2	0	51
13	23858116	23858202	1	1	1	13	0	10
13	24752231	24753347	2	2	1	15	0	73
13	26833123	26842516	1	1	0	0	1	32
13	31512484	31546749	2	2	0	0	3	12
13	31807540	31818187	2	2	0	0	3	12
13	31807540	32001969	2	2	0	0	3	12
13	33981539	33982447	1	1	1	1	0	62
13	34875695	34883230	1	1	1	1	0	5
13	39588451	39626776	1	1	0	5	0	13
13	39817667	39899459	2	2	0	2	0	12
13	41018458	41021118	1	1	1	11	0	9
13	41021207	41022105	1	1	1	13	0	53
13	43544571	43545687	2	2	1	4	0	50
13	54093087	54093853	1	1	1	11	0	18
13	54093982	54096730	1	1	1	9	0	9
13	54105796	54106506	1	1	1	2	0	12
13	55348435	55351155	2	2	1	15	0	33
13	55351271	55351379	2	2	1	1	0	7
13	55418267	55418351	2	2	1	9	0	40
13	55418501	55420116	2	2	1	11	0	62
13	55420261	55420346	2	2	1	21	0	10
13	55775448	55776604	1	1	1	3	0	69
13	58179669	58180821	2	2	1	1	0	10
13	58238713	58241653	2	2	1	5	0	40
13	58241756	58243801	2	4	1	5	0	9
13	62865168	62867338	2	2	1	9	0	34
13	62872783	62875148	2	2	1	2	0	58
13	64364201	64365204	2	2	1	3	0	66
13	64365323	64366478	2	2	1	3	0	73
13	65314532	66603657	2	2	0	0	12	50
13	65382444	66603657	2	2	0	0	4	42
13	65749346	66603657	2	2	0	0	12	50
13	66900827	66901401	2	2	1	14	0	56
13	66914789	66916612	2	2	1	10	1	33
13	66916685	66917025	2	2	1	10	1	44
13	68217811	68233147	2	2	0	0	2	68
13	69575197	69586584	2	2	1	2	0	31
13	69968718	69988869	1	1	0	1	0	12
13	73320061	73320293	2	2	1	4	0	37
13	74406847	74406918	1	1	0	1	0	40
13	80891643	80893369	1	1	1	12	0	55
13	86044909	86045726	2	2	1	97	2	75
13	86044909	86045779	2	2	0	0	1	20
13	86045870	86046600	2	2	1	1	0	74
13	86165350	86199187	2	2	0	0	1	59
13	88425582	88705495	2	2	0	0	19	12
13	90923747	90924325	1	1	1	6	0	55
13	90924447	90924536	1	1	1	6	0	38
13	92701744	92705510	1	1	1	1	0	40
13	92705551	92706139	1	1	1	1	0	39
13	93617663	93620081	2	2	1	0	13	63
13	97176590	97176796	2	2	1	3	0	58
13	97177147	97177879	2	2	1	1	0	54
13	98310202	98310980	2	2	1	1	0	8
13	103839491	103841153	2	2	1	1	0	39
13	105174366	105208208	1	1	0	0	1	15
13	112506762	112506784	1	1	0	1	0	37
14	7934702	7935933	1	1	1	1	0	15
14	7936050	7939046	1	1	1	1	0	17
14	8144712	8146193	1	1	1	0	2	5
14	8531959	8660294	1	1	0	0	7	12
14	13823795	13828440	2	2	1	1	0	5
14	13949328	13950131	2	2	1	6	0	47
14	13950202	13950298	2	2	1	9	0	34
14	18269317	18269906	2	2	1	9	0	19
14	19415778	19417765	2	2	0	0	1	17
14	19415866	19417270	2	2	0	0	1	24
14	19415904	19418358	2	2	0	2	2	50
14	19416216	19417270	2	2	0	0	1	24
14	19416452	19417270	2	2	0	0	1	24
14	19416634	19417803	1	1	0	12	1	15
14	19416684	19417270	2	2	0	0	1	24
14	19417016	19417132	2	2	1	1	1	54
14	19417016	19418182	2	2	0	0	2	70
14	19417220	19417803	1	1	0	0	1	17
14	19417308	19418358	2	2	0	0	2	50
14	19417367	19417601	2	2	0	0	1	33
14	19417367	19418067	2	2	0	0	1	33
14	19417367	19418182	2	2	0	3	6	68
14	19417367	19418416	2	2	0	0	1	35
14	19417367	19418766	2	2	1	2	69	69
14	19417367	19419234	2	2	0	0	1	13
14	19417484	19418182	2	2	0	0	1	28
14	19417718	19418824	2	2	0	0	1	28
14	19417854	19418786	2	2	0	3	0	32
14	19417912	19418845	2	2	0	0	1	56
14	19418037	19419321	1	1	0	1	0	27
14	19418417	19419234	2	2	0	0	1	22
14	19418650	19418766	2	2	0	0	8	68
14	19418650	19418824	2	2	0	0	1	28
14	19418854	19419321	1	1	0	0	2	48
14	19419088	19419321	1	1	0	0	3	54
14	19812238	19812348	2	2	1	10	0	38
14	19812398	19814536	2	2	1	10	0	49
14	24490759	24491749	1	1	1	1	0	31
14	24491816	24491906	1	1	1	1	0	54
14	24492117	24493382	1	1	1	1	0	39
14	24493494	24495774	1	1	1	11	1	71
14	30572331	30573336	1	1	1	13	0	70
14	30899489	30900884	1	1	1	21	0	71
14	30901040	30901134	1	1	1	43	0	65
14	30901232	30901634	1	1	1	36	0	57
14	30908813	30909397	2	2	1	2	0	13
14	30909510	30909700	2	2	1	12	0	48
14	31000223	31000677	2	2	1	20	0	52
14	31013325	31013428	2	2	1	6	0	7
14	31124610	31128632	2	2	1	5	0	66
14	31139204	31139296	2	2	1	5	0	63
14	34353761	34355285	2	2	1	2	0	63
14	41002528	41004040	2	2	1	2	0	6
14	41105261	41105346	1	1	0	2	0	55
14	47155925	47157408	2	2	1	3	0	20
14	47157494	47158862	2	2	1	14	0	32
14	47158895	47166475	2	2	1	16	0	32
14	47166532	47169211	2	2	1	10	0	17
14	50599863	50604370	1	1	0	0	5	70
14	52075416	52075612	2	2	0	1	0	37
14	52201748	52202143	2	2	1	2	0	34
14	53559965	53567416	1	1	0	0	1	12
14	54235714	54242698	2	2	1	7	0	65
14	54427239	54428583	1	1	1	5	0	38
14	54428649	54429581	1	1	1	8	0	62
14	54614482	54616514	2	2	1	1	0	19
14	54897040	54897120	1	1	1	1	0	42
14	54897273	54898016	1	1	1	11	0	70
14	55581139	55581300	1	1	1	3	0	7
14	55587566	55587653	2	2	1	10	0	75
14	55659075	55659199	2	2	1	2	0	61
14	55753049	55753259	1	1	1	4	0	51
14	60966466	60970828	2	2	1	2	0	53
14	61341405	61342087	2	2	1	13	0	30
14	62364112	62365258	1	1	1	6	0	43
14	62365302	62370471	1	1	1	6	0	35
14	65977011	65979650	1	1	1	3	0	60
14	65979881	65980853	1	1	1	47	1	54
14	65981030	65981307	1	1	1	69	0	72
14	66116796	66124334	2	2	1	2	0	19
14	69718301	69718514	2	2	1	1	0	46
14	73178564	73182458	1	1	1	1	0	33
14	73363144	73364541	2	2	1	30	0	62
14	73364693	73365751	2	2	1	1	0	40
14	73593766	73595373	1	1	1	4	0	31
14	74743339	74744647	1	1	1	8	0	33
14	74744747	74745549	1	1	1	8	0	61
14	74744747	74745576	1	1	0	7	0	74
14	74745718	74749644	1	3	1	3	0	15
14	75275145	75278129	1	1	1	4	0	8
14	75846800	75847243	1	1	1	11	0	46
14	75847361	75848098	1	1	1	15	0	69
14	79610348	79619708	1	1	1	4	0	36
14	79619800	79624840	1	1	1	5	0	24
14	99079287	99079387	2	2	1	2	0	61
14	101690648	101695158	1	1	1	2	0	47
14	101695218	101695901	1	1	1	2	0	45
14	108692185	108692223	2	2	0	1	0	34
14	118972814	118975131	1	1	1	3	0	31
14	121657637	121658709	2	2	1	1	0	14
14	122126200	122133279	1	1	1	3	0	53
14	122152076	122155327	1	1	1	5	0	51
14	122155500	122158648	1	1	1	2	0	45
15	3274877	3275566	1	1	1	3	0	34
15	3327687	3327973	2	2	1	1	0	22
15	5116685	5117286	1	1	1	12	0	27
15	5117423	5117618	1	1	1	20	0	71
15	5117704	5118566	1	1	1	38	0	51
15	6489969	6491360	1	1	1	9	0	69
15	6491540	6496950	1	1	1	9	0	15
15	6497180	6498431	1	1	1	22	0	48
15	7184819	7185066	1	1	1	2	0	44
15	8359267	8360915	2	2	1	1	0	22
15	21448779	21452854	2	2	0	0	1	61
15	31591056	31592284	2	2	1	3	0	28
15	31592784	31592866	2	2	1	2	0	26
15	34123767	34131163	1	1	1	5	0	47
15	34131289	34134290	1	1	1	2	0	33
15	34440605	34441231	2	2	1	2	0	55
15	34441363	34442634	2	2	1	14	2	56
15	34484536	34485599	2	2	1	6	0	4
15	34485656	34486610	2	2	1	6	0	36
15	34486680	34487741	2	2	1	6	0	45
15	35932098	35935284	2	2	1	42	0	67
15	35935414	35937154	2	2	1	50	1	60
15	35937285	35938124	2	2	1	14	0	34
15	36596656	36596963	2	2	1	3	0	60
15	37000924	37001838	2	2	1	15	2	35
15	37001947	37003685	2	2	1	23	0	8
15	37003823	37007127	2	2	1	11	0	6
15	43250238	43251479	2	2	1	3	0	42
15	43251615	43252204	2	2	1	1	0	4
15	43252308	43261059	2	2	1	1	0	20
15	44429637	44432437	1	1	1	1	0	45
15	44432509	44433898	1	1	1	1	0	8
15	46294739	46323830	1	3	0	0	1	13
15	54860095	54862497	2	2	1	4	0	37
15	55338523	55341680	1	1	1	3	0	67
15	55534338	55539029	2	2	1	5	0	75
15	58846691	58847017	2	2	1	5	5	4
15	58936461	58937351	1	1	1	10	0	39
15	58937466	58939274	1	1	1	11	0	53
15	59329828	59330724	1	1	1	1	0	21
15	61929987	62011606	2	2	0	6	0	13
15	64730341	64730641	0	0	0	6	0	54
15	69091193	69092900	1	1	1	2	0	6
15	75895592	75895731	2	2	1	3	0	38
15	76334461	76334581	1	1	1	10	0	70
15	76345214	76345476	1	1	1	1	0	24
15	76345578	76345654	1	1	1	6	1	11
15	76612664	76612754	2	2	1	2	0	17
15	76623495	76624085	2	2	1	5	0	32
15	76699349	76699419	1	1	1	11	0	73
15	76905037	76905855	1	1	1	6	0	25
15	77959123	77959511	2	2	1	1	0	12
15	79093418	79094200	1	1	1	8	0	31
15	79144664	79146052	1	1	1	2	0	15
15	79146184	79151335	1	1	1	1	0	3
15	80077895	80077986	2	2	1	1	0	34
15	81473929	81475085	1	1	1	1	0	68
15	82348041	82348842	1	1	1	6	0	55
15	82350372	82350978	2	2	1	14	0	59
15	82351095	82354080	2	2	1	4	0	26
15	82362670	82367489	0	0	0	0	12	34
15	82371726	82371821	2	2	1	6	2	34
15	82371964	82372389	2	2	1	3	0	6
15	82403097	82403196	2	2	1	47	0	73
15	82403339	82403718	2	2	1	1	0	26
15	82403907	82404102	2	2	1	2	0	45
15	82455960	82456333	1	1	1	36	0	56
15	82456476	82456575	1	1	1	20	0	73
15	82636999	82638038	2	2	0	10	0	34
15	82643150	82660596	1	1	0	4	0	18
15	82790356	82790455	2	2	1	41	4	71
15	82790598	82790969	2	2	1	23	0	35
15	82791158	82791332	2	2	1	1	0	47
15	83115664	83116256	1	1	1	5	0	57
15	84211179	84214125	1	1	1	8	0	59
15	89123480	89123564	2	2	1	1	0	44
15	89371244	89371310	1	1	1	1	0	8
15	89426893	89427323	2	2	1	1	0	26
15	89427428	89427560	2	2	1	1	0	20
15	90997726	90997832	2	2	1	5	0	50
15	91563917	91587626	2	2	0	0	2	13
15	93386287	93387576	2	2	1	1	0	48
15	96746495	96767494	2	2	0	1	0	13
15	96997092	96998442	2	2	1	25	0	37
15	96998462	97134580	2	2	0	3	0	19
15	96998541	96999488	2	2	1	15	0	58
15	99081970	99082125	1	1	1	0	1	7
15	99406678	99407267	1	1	1	8	0	57
15	99407344	99408474	1	1	1	7	0	9
15	99718330	99719133	1	1	1	3	0	34
15	99996677	99997372	1	1	1	6	0	24
15	100038910	100115844	1	1	1	2	0	42
15	100115917	100131901	1	1	1	2	0	20
15	102031520	102031840	1	1	1	3	0	4
15	102328597	102328711	1	1	1	1	0	69
15	102663129	102665053	2	2	1	0	2	50
16	3114436	3116623	1	1	0	0	3	26
16	3349949	3352111	2	2	0	0	3	26
16	4040432	4043952	2	2	1	1	0	19
16	4124808	4125644	2	2	1	1	0	38
16	4616634	4616812	2	2	1	2	0	14
16	4765890	4765977	1	1	1	1	0	28
16	5007889	5007971	1	1	1	1	0	16
16	5008055	5008205	1	1	1	2	0	42
16	10243157	10243296	2	4	0	1	0	21
16	11235444	11237530	2	2	1	3	0	34
16	11237565	11238871	2	2	1	3	0	34
